PassengerId,Name,Sex,Age,Pclass,SibSp,Parch,Fare,Embarked,Cabin,Ticket,Survived
77526,Passenger_077526,female,36.0,3,0,0,13.32,S,G,TKT-307862,1
77527,Passenger_077527,male,34.5,3,0,0,10.61,S,,TKT-446644,0
77528,Passenger_077528,male,60.1,2,0,0,90.36,S,F,TKT-593656,0
77529,Passenger_077529,male,50.8,3,4,0,20.27,S,F,TKT-411509,1
77530,Passenger_077530,female,23.9,3,1,0,14.51,C,,TKT-776394,0
77531,Passenger_077531,male,31.7,3,3,0,18.32,S,F,TKT-584166,0
77532,Passenger_077532,male,37.8,1,0,0,145.38,S,,TKT-561249,1
77533,Passenger_077533,male,34.6,3,0,0,16.62,S,,TKT-410157,0
77534,Passenger_077534,male,27.9,1,0,0,110.52,S,B,TKT-261769,0
77535,Passenger_077535,male,25.1,3,0,0,10.68,C,F,TKT-519990,0
77536,Passenger_077536,female,53.7,1,0,1,46.34,Q,,TKT-939248,0
77537,Passenger_077537,female,49.1,2,0,0,18.8,C,,TKT-425490,1
77538,Passenger_077538,female,34.2,3,0,0,11.04,S,,TKT-524685,0
77539,Passenger_077539,female,66.2,3,1,1,31.69,S,F,TKT-479563,1
77540,Passenger_077540,male,48.0,3,0,0,7.69,C,F,TKT-911927,1
77541,Passenger_077541,male,28.4,3,0,0,13.71,N,E,TKT-815871,0
77542,Passenger_077542,female,30.9,1,0,0,103.6,S,,TKT-497665,1
77543,Passenger_077543,female,36.5,3,1,1,14.71,S,G,TKT-872050,1
77544,Passenger_077544,male,,3,0,0,7.39,S,F,TKT-806647,0
77545,Passenger_077545,female,28.9,3,0,0,5.19,S,,TKT-153238,0
77546,Passenger_077546,male,13.8,3,0,0,17.24,Q,,TKT-614330,0
77547,Passenger_077547,male,59.9,3,0,0,13.97,C,F,TKT-265384,1
77548,Passenger_077548,male,24.6,3,5,0,12.53,C,,TKT-701606,0
77549,Passenger_077549,male,43.6,3,2,0,19.36,S,G,TKT-440230,0
77550,Passenger_077550,male,41.1,1,4,0,131.04,S,C,TKT-801298,1
77551,Passenger_077551,female,13.6,3,2,0,14.48,S,G,TKT-332823,1
77552,Passenger_077552,male,25.4,1,0,0,153.18,Q,B,TKT-715543,0
77553,Passenger_077553,male,23.1,3,0,0,9.12,S,,TKT-139989,0
77554,Passenger_077554,female,,3,1,0,5.17,Q,G,TKT-235397,1
77555,Passenger_077555,female,48.1,3,0,1,7.65,Q,E,TKT-458335,1
77556,Passenger_077556,female,25.5,1,0,0,80.64,S,,TKT-674544,1
77557,Passenger_077557,male,31.2,2,0,0,18.6,S,,TKT-508024,1
77558,Passenger_077558,male,20.9,2,0,0,10.26,S,,TKT-175139,1
77559,Passenger_077559,male,15.9,2,0,1,10.6,S,E,TKT-781530,1
77560,Passenger_077560,female,37.7,1,0,0,158.76,S,,TKT-194603,1
77561,Passenger_077561,male,58.3,3,0,0,21.94,S,F,TKT-448907,0
77562,Passenger_077562,male,35.9,1,1,0,93.73,S,,TKT-415814,1
77563,Passenger_077563,male,31.6,3,0,0,13.56,S,,TKT-294356,0
77564,Passenger_077564,male,37.8,3,0,0,14.9,S,E,TKT-394492,0
77565,Passenger_077565,male,,2,0,0,14.0,S,F,TKT-283386,0
77566,Passenger_077566,male,32.6,3,0,0,22.26,S,G,TKT-742971,0
77567,Passenger_077567,male,30.6,3,1,0,14.84,S,E,TKT-964710,1
77568,Passenger_077568,female,27.1,2,1,1,35.14,S,E,TKT-550840,0
77569,Passenger_077569,male,37.8,3,0,0,17.09,S,G,TKT-579126,0
77570,Passenger_077570,male,,1,1,0,118.85,S,D,TKT-850644,0
77571,Passenger_077571,female,23.4,2,4,1,54.48,S,F,TKT-747113,1
77572,Passenger_077572,male,44.8,2,1,1,13.74,Q,E,TKT-641734,1
77573,Passenger_077573,male,27.3,1,5,0,91.18,C,,TKT-551695,0
77574,Passenger_077574,male,16.1,3,0,0,8.39,S,,TKT-940052,1
77575,Passenger_077575,female,11.5,3,0,0,16.12,Q,,TKT-578821,0
77576,Passenger_077576,female,,2,0,0,35.64,S,D,TKT-985538,0
77577,Passenger_077577,male,,1,0,0,66.91,S,D,TKT-318195,0
77578,Passenger_077578,male,27.2,1,0,1,77.01,S,D,TKT-692573,1
77579,Passenger_077579,male,,1,0,0,70.92,S,C,TKT-535999,1
77580,Passenger_077580,female,49.6,1,1,0,78.21,S,A,TKT-858259,0
77581,Passenger_077581,female,31.3,1,0,0,87.6,S,C,TKT-139261,1
77582,Passenger_077582,male,39.5,1,0,0,60.53,S,,TKT-660905,0
77583,Passenger_077583,female,27.6,2,1,0,38.7,S,,TKT-866614,0
77584,Passenger_077584,male,44.5,2,0,0,17.05,S,E,TKT-557127,1
77585,Passenger_077585,female,20.6,3,0,0,14.23,S,,TKT-119901,1
77586,Passenger_077586,male,35.1,3,1,4,21.68,C,E,TKT-798850,0
77587,Passenger_077587,male,25.0,3,1,0,10.56,C,,TKT-565831,0
77588,Passenger_077588,male,36.4,3,0,0,8.51,S,,TKT-432973,0
77589,Passenger_077589,female,26.9,3,0,0,31.41,S,,TKT-852499,1
77590,Passenger_077590,male,48.3,2,1,0,33.98,S,,TKT-658158,0
77591,Passenger_077591,male,39.7,3,0,0,12.06,S,G,TKT-406818,0
77592,Passenger_077592,male,33.9,2,1,2,25.64,S,,TKT-377699,0
77593,Passenger_077593,male,47.7,3,2,0,11.46,S,,TKT-277842,0
77594,Passenger_077594,male,18.3,3,1,0,8.52,S,,TKT-540073,0
77595,Passenger_077595,male,45.6,3,0,0,17.93,S,E,TKT-520987,0
77596,Passenger_077596,male,28.3,3,0,1,8.38,S,E,TKT-672479,1
77597,Passenger_077597,male,48.5,3,3,0,22.45,N,G,TKT-207152,1
77598,Passenger_077598,female,,3,0,0,15.81,S,,TKT-405929,1
77599,Passenger_077599,male,26.2,3,0,2,10.51,S,F,TKT-575397,0
77600,Passenger_077600,female,27.0,3,0,0,7.88,S,F,TKT-690892,0
77601,Passenger_077601,male,45.8,1,0,0,161.8,S,,TKT-453210,0
77602,Passenger_077602,female,37.5,1,1,0,105.8,S,,TKT-159158,1
77603,Passenger_077603,male,37.1,3,2,0,12.12,S,,TKT-351676,1
77604,Passenger_077604,female,32.8,2,3,0,60.48,S,,TKT-923790,1
77605,Passenger_077605,female,50.6,3,1,1,9.61,S,F,TKT-364144,0
77606,Passenger_077606,female,18.4,3,1,0,11.76,C,G,TKT-928316,1
77607,Passenger_077607,male,13.4,3,1,0,19.21,S,F,TKT-679485,0
77608,Passenger_077608,male,42.2,1,0,0,40.22,C,,TKT-156134,0
77609,Passenger_077609,male,20.5,3,0,0,22.81,S,G,TKT-101736,0
77610,Passenger_077610,male,,3,0,0,7.21,C,,TKT-806580,0
77611,Passenger_077611,male,21.2,1,1,0,72.98,S,D,TKT-950435,1
77612,Passenger_077612,male,38.0,3,1,0,16.13,S,,TKT-459829,0
77613,Passenger_077613,male,13.0,3,1,0,14.94,S,,TKT-239787,0
77614,Passenger_077614,female,43.3,3,0,0,17.7,S,,TKT-591494,0
77615,Passenger_077615,male,17.8,3,2,0,22.33,S,E,TKT-925786,0
77616,Passenger_077616,female,34.8,3,0,3,18.46,C,F,TKT-102994,1
77617,Passenger_077617,male,27.7,1,0,0,63.58,S,D,TKT-401834,0
77618,Passenger_077618,male,15.9,3,0,0,12.01,S,,TKT-693860,0
77619,Passenger_077619,male,48.5,3,0,0,8.6,S,F,TKT-590543,0
77620,Passenger_077620,male,24.7,3,0,0,10.5,C,E,TKT-104461,0
77621,Passenger_077621,male,29.5,3,0,0,9.96,S,G,TKT-134258,1
77622,Passenger_077622,male,18.3,2,0,0,16.39,C,D,TKT-521469,1
77623,Passenger_077623,male,38.6,2,0,1,35.52,C,D,TKT-396621,0
77624,Passenger_077624,male,29.9,1,0,0,81.07,C,C,TKT-750987,1
77625,Passenger_077625,male,17.8,3,0,2,15.38,S,,TKT-266681,0
77626,Passenger_077626,male,21.7,1,0,0,78.67,Q,,TKT-885206,1
77627,Passenger_077627,male,,2,0,0,16.94,C,E,TKT-118313,0
77628,Passenger_077628,female,31.7,1,0,0,54.8,S,,TKT-700783,1
77629,Passenger_077629,male,62.9,3,0,0,10.64,S,E,TKT-416693,0
77630,Passenger_077630,male,31.4,3,1,0,10.14,Q,E,TKT-441084,0
77631,Passenger_077631,female,29.3,2,0,0,23.7,Q,F,TKT-108948,0
77632,Passenger_077632,female,30.9,3,1,0,15.61,S,,TKT-588882,1
77633,Passenger_077633,male,41.0,3,2,0,10.76,S,F,TKT-852573,0
77634,Passenger_077634,male,33.3,2,0,2,27.44,C,,TKT-810909,0
77635,Passenger_077635,male,25.5,3,0,0,24.54,S,E,TKT-812354,1
77636,Passenger_077636,male,41.4,2,0,0,25.09,C,D,TKT-989567,0
77637,Passenger_077637,female,38.8,1,0,0,105.1,S,A,TKT-533327,0
77638,Passenger_077638,male,9.5,1,0,0,81.73,S,,TKT-198143,0
77639,Passenger_077639,male,21.6,1,1,0,142.18,S,,TKT-946505,0
77640,Passenger_077640,female,19.7,1,0,0,70.06,S,D,TKT-145334,1
77641,Passenger_077641,male,50.8,1,0,0,186.66,S,,TKT-391267,0
77642,Passenger_077642,male,31.3,3,0,0,12.33,S,F,TKT-180339,1
77643,Passenger_077643,male,30.3,3,0,2,42.14,C,,TKT-193055,0
77644,Passenger_077644,male,39.5,3,0,1,32.97,S,,TKT-561121,0
77645,Passenger_077645,male,,3,5,0,26.35,S,G,TKT-375328,0
77646,Passenger_077646,male,,3,0,0,24.97,S,E,TKT-992245,0
77647,Passenger_077647,female,,1,1,0,117.87,S,B,TKT-900521,1
77648,Passenger_077648,male,27.7,3,1,0,29.87,S,F,TKT-334474,0
77649,Passenger_077649,male,,2,0,1,9.09,S,D,TKT-473816,0
77650,Passenger_077650,female,24.9,2,3,0,23.26,S,D,TKT-343256,0
77651,Passenger_077651,female,41.4,3,0,2,47.26,C,G,TKT-864549,0
77652,Passenger_077652,male,,3,0,1,10.79,S,E,TKT-396156,0
77653,Passenger_077653,female,31.1,1,1,1,147.8,C,C,TKT-448086,1
77654,Passenger_077654,male,36.9,1,0,0,82.11,S,A,TKT-693542,0
77655,Passenger_077655,male,,2,0,0,21.31,S,E,TKT-249813,0
77656,Passenger_077656,female,59.2,3,0,3,10.5,S,E,TKT-918957,1
77657,Passenger_077657,female,34.9,2,0,1,36.48,S,,TKT-279769,1
77658,Passenger_077658,male,36.7,3,0,0,10.51,S,,TKT-905552,0
77659,Passenger_077659,female,2.1,2,1,0,26.96,S,E,TKT-499850,0
77660,Passenger_077660,male,1.2,3,1,0,15.34,S,,TKT-679898,1
77661,Passenger_077661,male,15.5,1,0,1,99.29,S,,TKT-782176,1
77662,Passenger_077662,female,28.2,3,1,0,12.81,S,,TKT-875312,1
77663,Passenger_077663,male,24.5,2,0,0,31.7,S,,TKT-205701,0
77664,Passenger_077664,male,30.3,1,1,0,62.14,S,B,TKT-645618,0
77665,Passenger_077665,male,52.1,3,0,0,14.78,C,F,TKT-933711,0
77666,Passenger_077666,male,15.2,3,0,0,13.78,S,,TKT-499236,0
77667,Passenger_077667,male,24.9,3,0,3,10.8,S,,TKT-540596,0
77668,Passenger_077668,male,38.3,3,1,0,16.75,S,E,TKT-444598,1
77669,Passenger_077669,female,34.7,1,4,1,63.67,C,,TKT-780331,1
77670,Passenger_077670,female,28.5,3,1,0,12.41,Q,,TKT-466905,0
77671,Passenger_077671,female,34.7,3,1,0,5.86,S,,TKT-857082,1
77672,Passenger_077672,female,50.5,1,1,0,82.08,C,D,TKT-647307,1
77673,Passenger_077673,female,20.3,3,0,0,13.19,C,F,TKT-209917,0
77674,Passenger_077674,female,44.8,3,0,0,10.13,S,F,TKT-458963,1
77675,Passenger_077675,male,26.5,2,0,0,38.45,S,,TKT-627911,0
77676,Passenger_077676,male,44.1,3,0,0,18.37,S,G,TKT-863763,0
77677,Passenger_077677,male,34.0,3,2,0,21.43,S,,TKT-469344,1
77678,Passenger_077678,male,30.6,3,0,0,13.04,N,,TKT-122647,0
77679,Passenger_077679,male,26.9,3,0,0,14.35,S,,TKT-799160,1
77680,Passenger_077680,female,36.8,1,0,0,96.11,S,C,TKT-963101,1
77681,Passenger_077681,male,29.1,3,0,0,9.35,Q,E,TKT-180165,0
77682,Passenger_077682,male,14.3,2,1,3,34.48,S,F,TKT-484666,0
77683,Passenger_077683,female,22.3,3,0,0,12.11,S,E,TKT-202127,0
77684,Passenger_077684,female,27.6,3,1,0,22.35,S,F,TKT-296135,0
77685,Passenger_077685,male,4.2,1,0,0,46.49,S,,TKT-578852,1
77686,Passenger_077686,female,35.8,3,0,0,14.75,S,F,TKT-541679,1
77687,Passenger_077687,female,40.1,3,0,0,12.95,S,G,TKT-645834,0
77688,Passenger_077688,male,19.7,3,0,1,17.41,N,E,TKT-202417,0
77689,Passenger_077689,female,4.6,1,2,0,98.06,Q,,TKT-745300,0
77690,Passenger_077690,male,76.4,3,0,0,17.03,S,,TKT-167408,0
77691,Passenger_077691,female,28.5,3,0,2,18.18,C,,TKT-370248,1
77692,Passenger_077692,male,13.5,2,0,0,14.05,S,,TKT-726395,0
77693,Passenger_077693,male,42.9,1,1,0,103.83,S,B,TKT-475151,0
77694,Passenger_077694,female,23.7,2,0,0,23.71,S,E,TKT-741517,1
77695,Passenger_077695,male,29.4,3,1,1,18.91,S,G,TKT-752439,0
77696,Passenger_077696,female,55.4,3,0,0,44.6,S,E,TKT-602821,1
77697,Passenger_077697,male,54.6,1,0,0,105.31,S,,TKT-790694,0
77698,Passenger_077698,male,52.3,3,0,0,14.34,S,,TKT-440003,0
77699,Passenger_077699,male,20.5,3,0,0,29.31,C,F,TKT-277243,0
77700,Passenger_077700,female,13.4,1,0,0,69.56,S,,TKT-597514,1
77701,Passenger_077701,male,45.2,1,2,0,126.95,C,,TKT-777496,1
77702,Passenger_077702,male,17.7,1,0,0,157.94,C,,TKT-444764,0
77703,Passenger_077703,female,,3,0,1,9.09,N,,TKT-426042,1
77704,Passenger_077704,male,36.8,2,0,0,26.29,S,,TKT-915597,1
77705,Passenger_077705,female,17.8,3,0,0,14.02,S,E,TKT-797589,1
77706,Passenger_077706,male,41.1,3,0,0,7.73,S,E,TKT-306116,0
77707,Passenger_077707,male,28.1,3,2,0,15.21,C,,TKT-327231,0
77708,Passenger_077708,female,7.9,2,0,0,36.7,S,D,TKT-353555,1
77709,Passenger_077709,female,41.1,3,1,0,9.78,C,G,TKT-581358,0
77710,Passenger_077710,female,,1,0,0,88.38,S,,TKT-686760,0
77711,Passenger_077711,male,28.4,3,0,0,17.07,S,E,TKT-837448,0
77712,Passenger_077712,female,22.0,3,1,2,11.8,S,G,TKT-172922,1
77713,Passenger_077713,male,5.0,1,0,0,137.61,S,D,TKT-950259,0
77714,Passenger_077714,male,,2,0,0,32.39,S,,TKT-130078,0
77715,Passenger_077715,female,15.8,3,0,0,28.91,S,E,TKT-732669,1
77716,Passenger_077716,male,38.3,2,0,0,37.61,S,E,TKT-217822,0
77717,Passenger_077717,female,37.5,3,0,0,13.85,Q,,TKT-101229,0
77718,Passenger_077718,male,37.8,3,0,0,13.91,C,E,TKT-901363,0
77719,Passenger_077719,female,18.3,1,1,2,79.53,S,D,TKT-582795,1
77720,Passenger_077720,male,23.3,3,4,1,22.32,C,F,TKT-267525,0
77721,Passenger_077721,male,30.0,1,0,0,52.29,S,A,TKT-727169,1
77722,Passenger_077722,female,22.1,3,0,0,9.03,S,E,TKT-126243,0
77723,Passenger_077723,male,36.5,3,2,0,13.38,S,F,TKT-530167,0
77724,Passenger_077724,male,49.5,3,0,0,6.8,S,,TKT-628911,0
77725,Passenger_077725,female,36.6,3,0,0,24.95,S,,TKT-572279,1
77726,Passenger_077726,male,25.1,3,0,0,4.13,S,G,TKT-357314,0
77727,Passenger_077727,male,22.0,1,0,0,79.32,S,A,TKT-798339,0
77728,Passenger_077728,male,14.4,1,0,0,52.92,S,D,TKT-542249,1
77729,Passenger_077729,female,,3,0,0,12.54,S,G,TKT-137645,1
77730,Passenger_077730,female,31.2,1,0,0,54.13,S,,TKT-517102,1
77731,Passenger_077731,female,45.8,1,0,0,78.86,C,,TKT-124644,0
77732,Passenger_077732,female,79.6,3,0,0,17.25,C,,TKT-202421,0
77733,Passenger_077733,male,42.9,3,0,0,15.62,Q,,TKT-750337,0
77734,Passenger_077734,male,8.3,2,0,1,37.52,S,,TKT-153523,1
77735,Passenger_077735,female,,3,2,0,11.85,S,,TKT-245274,0
77736,Passenger_077736,male,29.1,1,0,1,48.54,C,,TKT-959514,0
77737,Passenger_077737,female,33.7,3,1,0,38.02,S,E,TKT-412195,1
77738,Passenger_077738,female,31.1,2,0,0,28.0,S,F,TKT-736135,1
77739,Passenger_077739,female,65.1,2,0,0,19.81,Q,E,TKT-556787,1
77740,Passenger_077740,male,42.3,3,3,0,19.52,S,,TKT-905390,0
77741,Passenger_077741,male,29.1,3,0,0,12.16,Q,G,TKT-561282,1
77742,Passenger_077742,male,9.0,2,0,3,31.48,S,F,TKT-502241,0
77743,Passenger_077743,male,39.6,3,0,0,4.65,S,,TKT-621004,1
77744,Passenger_077744,female,22.7,2,1,1,26.31,C,D,TKT-609157,1
77745,Passenger_077745,male,40.9,1,0,0,85.84,C,A,TKT-884297,1
77746,Passenger_077746,male,33.1,3,2,0,21.18,S,,TKT-663049,0
77747,Passenger_077747,female,3.6,3,1,0,11.27,S,G,TKT-233954,1
77748,Passenger_077748,male,37.7,3,0,0,6.83,C,F,TKT-492246,0
77749,Passenger_077749,female,18.1,3,1,1,18.9,Q,,TKT-474547,0
77750,Passenger_077750,male,36.8,3,0,0,13.47,S,G,TKT-236490,0
77751,Passenger_077751,male,42.0,3,1,1,12.19,S,E,TKT-934208,0
77752,Passenger_077752,female,29.7,1,0,1,100.84,S,,TKT-803454,1
77753,Passenger_077753,female,34.6,1,0,0,98.0,C,B,TKT-308932,0
77754,Passenger_077754,male,,3,4,0,32.91,C,F,TKT-120478,1
77755,Passenger_077755,male,37.1,3,0,0,16.69,S,G,TKT-757749,1
77756,Passenger_077756,female,13.4,1,0,2,65.1,Q,A,TKT-402100,1
77757,Passenger_077757,female,22.6,1,0,1,83.68,S,C,TKT-678562,1
77758,Passenger_077758,female,30.2,1,0,0,142.72,S,,TKT-329815,1
77759,Passenger_077759,male,40.8,3,0,0,14.17,Q,,TKT-217945,0
77760,Passenger_077760,female,13.9,1,0,2,309.15,S,B,TKT-451338,0
77761,Passenger_077761,male,34.7,3,0,1,9.42,S,E,TKT-484080,1
77762,Passenger_077762,male,48.4,3,1,0,9.58,Q,F,TKT-357120,0
77763,Passenger_077763,male,,3,0,0,41.19,S,,TKT-187733,0
77764,Passenger_077764,female,18.5,2,1,3,16.48,S,,TKT-314091,1
77765,Passenger_077765,male,43.6,1,1,0,113.61,S,,TKT-550182,0
77766,Passenger_077766,male,31.0,2,0,3,43.94,C,,TKT-763889,1
77767,Passenger_077767,male,24.7,3,0,0,23.27,S,,TKT-415415,0
77768,Passenger_077768,male,31.3,3,0,0,13.67,S,G,TKT-668588,0
77769,Passenger_077769,female,32.6,2,0,1,28.3,Q,E,TKT-776236,1
77770,Passenger_077770,male,19.8,3,2,0,20.54,S,E,TKT-763297,1
77771,Passenger_077771,male,27.8,3,0,2,8.33,Q,,TKT-293926,1
77772,Passenger_077772,female,27.6,3,1,0,9.99,Q,F,TKT-551649,1
77773,Passenger_077773,male,69.4,3,0,0,6.09,S,,TKT-972773,1
77774,Passenger_077774,male,21.7,2,1,0,39.89,C,,TKT-113230,0
77775,Passenger_077775,female,26.8,3,1,0,17.82,C,G,TKT-708341,1
77776,Passenger_077776,female,31.0,3,0,2,19.97,C,G,TKT-881950,0
77777,Passenger_077777,female,19.2,3,1,0,8.23,S,,TKT-320235,0
77778,Passenger_077778,male,44.5,3,0,0,8.01,C,,TKT-720713,0
77779,Passenger_077779,male,54.6,3,0,0,13.05,S,E,TKT-657713,1
77780,Passenger_077780,male,60.3,2,0,1,17.65,S,,TKT-586477,0
77781,Passenger_077781,female,32.8,3,1,0,26.11,S,F,TKT-873338,1
77782,Passenger_077782,male,42.1,3,0,0,24.6,S,,TKT-990381,0
77783,Passenger_077783,male,,2,2,0,36.36,S,F,TKT-264237,1
77784,Passenger_077784,male,39.0,2,0,0,12.55,S,,TKT-860623,1
77785,Passenger_077785,male,23.0,3,0,4,14.14,S,G,TKT-954379,1
77786,Passenger_077786,male,41.4,3,0,0,13.14,C,,TKT-159956,0
77787,Passenger_077787,male,,3,0,0,9.83,Q,G,TKT-842194,0
77788,Passenger_077788,male,39.0,2,2,0,57.73,S,D,TKT-892090,0
77789,Passenger_077789,male,24.2,1,0,1,131.37,S,C,TKT-136492,0
77790,Passenger_077790,female,23.0,3,1,1,19.01,S,E,TKT-391685,1
77791,Passenger_077791,female,18.2,3,0,1,12.74,S,,TKT-855539,1
77792,Passenger_077792,female,30.8,1,0,0,32.15,S,A,TKT-373292,1
77793,Passenger_077793,female,35.2,3,0,0,11.34,S,F,TKT-719349,1
77794,Passenger_077794,female,44.0,3,1,0,13.19,S,G,TKT-814922,0
77795,Passenger_077795,female,39.1,3,4,0,14.79,S,G,TKT-304441,0
77796,Passenger_077796,female,30.2,1,1,1,96.7,S,,TKT-843880,1
77797,Passenger_077797,male,51.4,2,0,0,9.71,S,,TKT-257162,0
77798,Passenger_077798,male,,2,1,0,64.31,S,F,TKT-533967,0
77799,Passenger_077799,female,9.5,3,0,0,4.39,S,G,TKT-541609,1
77800,Passenger_077800,male,28.1,3,0,2,12.94,S,F,TKT-690870,0
77801,Passenger_077801,female,35.1,3,1,0,6.71,S,F,TKT-464881,0
77802,Passenger_077802,female,40.2,3,0,1,17.19,C,G,TKT-262826,0
77803,Passenger_077803,male,27.4,3,4,0,25.59,S,G,TKT-222686,0
77804,Passenger_077804,female,,3,2,0,10.1,Q,E,TKT-317769,1
77805,Passenger_077805,male,50.9,1,0,0,103.74,S,C,TKT-253927,0
77806,Passenger_077806,male,38.7,3,2,0,14.31,S,G,TKT-938343,0
77807,Passenger_077807,male,40.5,1,1,0,125.76,C,A,TKT-500787,1
77808,Passenger_077808,female,44.7,3,0,0,10.55,S,,TKT-180764,0
77809,Passenger_077809,female,,3,0,2,14.71,S,E,TKT-422501,1
77810,Passenger_077810,male,45.3,3,0,0,15.84,N,E,TKT-526388,0
77811,Passenger_077811,male,43.7,3,0,0,5.6,S,G,TKT-698163,0
77812,Passenger_077812,male,21.4,1,2,0,75.48,C,B,TKT-384741,0
77813,Passenger_077813,female,47.9,3,2,0,21.12,S,E,TKT-716048,1
77814,Passenger_077814,female,37.1,3,0,0,2.95,Q,E,TKT-562097,0
77815,Passenger_077815,male,36.2,3,0,0,18.37,S,G,TKT-835217,0
77816,Passenger_077816,male,31.8,3,0,0,14.35,S,,TKT-847494,1
77817,Passenger_077817,male,33.6,3,0,0,8.28,Q,E,TKT-193159,0
77818,Passenger_077818,female,21.1,1,1,0,83.38,C,A,TKT-971461,1
77819,Passenger_077819,female,21.7,1,0,1,24.27,Q,A,TKT-148879,1
77820,Passenger_077820,male,24.9,2,0,0,29.39,S,D,TKT-590349,0
77821,Passenger_077821,female,23.7,2,0,0,14.76,C,E,TKT-229534,1
77822,Passenger_077822,male,44.5,1,1,1,68.01,Q,,TKT-364070,1
77823,Passenger_077823,male,25.1,2,0,0,19.67,S,F,TKT-473966,0
77824,Passenger_077824,male,34.1,1,1,1,64.3,S,,TKT-453046,0
77825,Passenger_077825,female,31.3,1,1,0,74.94,S,A,TKT-459871,1
77826,Passenger_077826,male,38.8,3,0,0,12.88,S,G,TKT-949309,1
77827,Passenger_077827,female,62.4,3,0,0,6.93,S,F,TKT-209947,0
77828,Passenger_077828,female,33.9,1,0,2,38.89,C,,TKT-839336,1
77829,Passenger_077829,male,27.6,1,0,0,96.0,S,B,TKT-265005,1
77830,Passenger_077830,female,33.3,3,0,0,22.34,C,E,TKT-522974,0
77831,Passenger_077831,male,28.1,3,0,0,16.49,S,,TKT-241423,0
77832,Passenger_077832,male,38.0,2,5,0,23.81,S,,TKT-413629,0
77833,Passenger_077833,male,41.3,2,0,0,35.33,S,E,TKT-897974,0
77834,Passenger_077834,male,21.0,3,0,0,30.95,S,E,TKT-986272,0
77835,Passenger_077835,female,32.9,3,1,0,7.16,C,E,TKT-929263,1
77836,Passenger_077836,male,21.2,3,0,0,8.78,S,E,TKT-653905,0
77837,Passenger_077837,male,45.1,1,0,0,50.97,C,D,TKT-375657,1
77838,Passenger_077838,male,27.6,2,0,0,35.12,C,,TKT-755978,0
77839,Passenger_077839,male,28.9,3,0,1,18.89,S,E,TKT-909828,0
77840,Passenger_077840,female,,3,2,1,24.15,S,E,TKT-894076,1
77841,Passenger_077841,female,,1,2,0,38.85,S,B,TKT-581884,1
77842,Passenger_077842,female,38.5,3,3,0,17.52,S,F,TKT-309383,1
77843,Passenger_077843,male,28.9,2,0,2,26.15,S,D,TKT-266528,1
77844,Passenger_077844,male,14.1,1,0,0,52.25,S,,TKT-648910,0
77845,Passenger_077845,female,33.8,3,0,0,15.31,S,,TKT-175911,1
77846,Passenger_077846,male,51.2,3,0,0,6.07,S,F,TKT-904178,0
77847,Passenger_077847,female,23.5,3,2,1,24.31,C,G,TKT-956505,0
77848,Passenger_077848,male,48.1,3,0,0,6.79,S,G,TKT-181793,0
77849,Passenger_077849,female,16.3,2,0,0,37.72,S,,TKT-122274,0
77850,Passenger_077850,male,45.3,2,1,0,27.51,S,,TKT-949715,0
77851,Passenger_077851,male,,3,1,0,18.35,S,E,TKT-727833,0
77852,Passenger_077852,female,10.2,3,0,2,14.13,S,G,TKT-508002,1
77853,Passenger_077853,female,,3,0,0,17.98,S,E,TKT-691941,1
77854,Passenger_077854,male,26.4,2,2,4,25.91,S,,TKT-475090,0
77855,Passenger_077855,female,36.0,3,1,0,32.25,S,G,TKT-615750,1
77856,Passenger_077856,male,33.0,2,0,0,18.71,S,D,TKT-849440,0
77857,Passenger_077857,male,33.3,3,0,0,15.03,N,E,TKT-319979,0
77858,Passenger_077858,female,43.9,3,0,0,7.09,S,G,TKT-419750,1
77859,Passenger_077859,male,0.5,3,0,0,13.96,C,,TKT-313356,0
77860,Passenger_077860,female,53.0,3,1,0,20.63,C,G,TKT-255314,1
77861,Passenger_077861,male,21.1,2,0,1,24.17,C,E,TKT-558069,1
77862,Passenger_077862,male,49.2,2,1,0,40.31,S,F,TKT-904929,0
77863,Passenger_077863,female,13.2,3,0,0,13.61,S,E,TKT-214990,0
77864,Passenger_077864,female,13.4,3,0,0,5.75,Q,G,TKT-690898,1
77865,Passenger_077865,female,0.5,2,0,0,16.8,C,,TKT-994603,0
77866,Passenger_077866,male,29.8,2,0,0,36.05,S,D,TKT-832399,1
77867,Passenger_077867,male,28.1,3,0,0,11.69,Q,G,TKT-677831,0
77868,Passenger_077868,male,30.2,1,0,0,22.56,S,D,TKT-207637,0
77869,Passenger_077869,female,0.5,3,1,2,25.73,S,,TKT-794096,0
77870,Passenger_077870,female,39.9,3,0,0,15.09,S,,TKT-554561,0
77871,Passenger_077871,male,44.5,3,0,2,20.52,S,E,TKT-799613,0
77872,Passenger_077872,female,42.4,2,0,1,32.18,S,,TKT-635287,1
77873,Passenger_077873,female,41.0,3,0,0,17.18,C,,TKT-123010,1
77874,Passenger_077874,male,33.2,3,2,0,23.87,S,F,TKT-124256,0
77875,Passenger_077875,male,28.5,3,0,0,8.11,S,F,TKT-436332,1
77876,Passenger_077876,male,34.6,1,0,0,109.46,S,D,TKT-564286,0
77877,Passenger_077877,male,39.0,1,0,0,65.93,S,D,TKT-394364,1
77878,Passenger_077878,male,38.6,1,1,0,65.01,S,A,TKT-167273,1
